datetime,LN,lai,Icsun,Icsh,laisun,laish,sunhgt,aAn,bAn,leaf,assim,assimSum,dvs
2017-10-06 19:00:00,15.285260091272566,0.22165398110404527,0.06135210030226618,0.03764009862278608,0.13394873844476782,0.08770524265927745,0.05,-1.6086488169235462,-1.6103613826018235,1.1790627923877635,-0.038525070469442375,-0.30216412963814854,0.49971800783814313
2017-10-06 20:00:00,15.338098811349026,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.5540128476710091,-1.5545858970781572,1.1790627923877635,-0.037206366531525696,-0.33937049616967424,0.501004689763629
2017-10-06 21:00:00,15.390910917986565,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.4847001705212952,-1.4852758539092956,1.1790627923877635,-0.035547140951259056,-0.3749176371209333,0.5023081064446254
2017-10-06 22:00:00,15.443723024624104,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.4847001705212952,-1.4852758539092956,1.1790627923877635,-0.035547140951259056,-0.41046477807219234,0.5036115231256219
2017-10-06 23:00:00,15.496516555759182,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.4711852191473633,-1.4717614280594895,1.1790627923877635,-0.03522361650925329,-0.4456883945814456,0.5049181721545055
2017-10-07 00:00:00,15.549287140548863,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.4577840509688014,-1.4583607849494704,1.1790627923877635,-0.034902815876741704,-0.4805912104581873,0.5062280127228207
2017-10-07 01:00:00,15.601998801018997,0.22165398110404527,0.0,0.0,0.13394873844476782,0.08770524265927745,0.05,-1.4328145455105583,-1.4328145455105583,1.1790627923877635,-0.03429961720518944,-0.5148908276633768,0.5075441093011003
2017-10-07 02:00:00,15.654710461489131,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.431319557385671,-1.4318973400834702,1.1790627923877635,-0.034269302091419505,-0.5491601297547963,0.50886020587938
2017-10-07 03:00:00,15.707422121959265,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.431319557385671,-1.4318973400834702,1.1790627923877635,-0.034269302091419505,-0.5834294318462159,0.5101763024576595
2017-10-07 04:00:00,15.760057618275562,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.4052997372416514,-1.4058785666756035,1.1790627923877635,-0.03364643316024474,-0.6170758650064606,0.5114984776834756
2017-10-07 05:00:00,15.81273334143046,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.418254493867481,-1.4188328001875095,1.1790627923877635,-0.033956547330300416,-0.651032412336761,0.5128176363611318
2017-10-07 06:00:00,15.865409064585359,0.22165398110404527,0.020450700100755396,0.012546699540928697,0.13394873844476782,0.08770524265927745,0.05,-1.418254493867481,-1.4188328001875095,1.1790627923877635,-0.033956547330300416,-0.6849889596670614,0.514136795038788
